# Venus upper clouds and the UV-absorber from MESSENGER/MASCS observations, S. Perez-Hoyos et al., submitted to JGR Planets - Data for figure 8
# Wavelength(mic.)	Obs.Radiance	Err.Radiance	Model Radiance	Obs. Reflectivity	Err. Refl.	Model Reflectivity	Chi2
0.824	3.666E+04	1.836E+03	3.786E+04	5.590E-01	2.799E-02	5.772E-01	4.247E-01	
0.827	3.650E+04	1.828E+03	3.809E+04	5.559E-01	2.784E-02	5.802E-01	7.636E-01	
0.829	3.743E+04	1.874E+03	3.783E+04	5.722E-01	2.865E-02	5.784E-01	4.716E-02	
0.861	3.287E+04	1.647E+03	3.537E+04	5.414E-01	2.712E-02	5.826E-01	2.305E+00	
0.864	3.317E+04	1.662E+03	3.507E+04	5.452E-01	2.731E-02	5.764E-01	1.303E+00	
0.866	3.186E+04	1.596E+03	3.280E+04	5.649E-01	2.830E-02	5.815E-01	3.429E-01	
0.868	3.060E+04	1.533E+03	3.246E+04	5.196E-01	2.604E-02	5.512E-01	1.477E+00	
0.871	3.119E+04	1.563E+03	3.204E+04	5.340E-01	2.675E-02	5.486E-01	2.959E-01	
0.873	3.091E+04	1.549E+03	3.262E+04	5.322E-01	2.667E-02	5.616E-01	1.212E+00	
0.875	3.040E+04	1.523E+03	3.290E+04	5.216E-01	2.614E-02	5.645E-01	2.696E+00	
0.878	2.981E+04	1.494E+03	3.247E+04	5.244E-01	2.628E-02	5.711E-01	3.165E+00	
0.880	3.059E+04	1.533E+03	3.265E+04	5.378E-01	2.695E-02	5.741E-01	1.810E+00	
0.882	3.062E+04	1.534E+03	3.260E+04	5.450E-01	2.731E-02	5.803E-01	1.667E+00	
0.885	3.047E+04	1.527E+03	3.301E+04	5.345E-01	2.678E-02	5.791E-01	2.774E+00	
0.887	3.078E+04	1.542E+03	3.267E+04	5.480E-01	2.746E-02	5.817E-01	1.500E+00	
0.889	3.116E+04	1.561E+03	3.262E+04	5.567E-01	2.789E-02	5.827E-01	8.644E-01	
0.891	3.148E+04	1.577E+03	3.226E+04	5.678E-01	2.845E-02	5.819E-01	2.458E-01	
0.894	3.041E+04	1.524E+03	3.195E+04	5.468E-01	2.740E-02	5.745E-01	1.018E+00	
